user_id,song_id,weight
815960,358032,0.0
581089,175115,412.126719660244
258600,343176,736.3656242042248
826214,124092,1702.7231228579863
511970,378771,0.0
930675,569289,87.06540898168684
235465,677576,524.1699443239839
826533,665162,1180.6775138910998
63167,457602,515.233402018581
749492,122935,821.246061541668
115791,99737,58.43870418221246
348711,494777,0.0
457220,23763,2315.8110192184467
87432,873790,0.0
878123,935585,773.0788502879008
749597,695522,2389.458207321311
155431,668467,819.9907234448933
843911,156463,0.0
733993,301921,565.8382858566802
173252,259282,661.6268415412671
304970,40691,1808.0766534954673
667644,930577,0.0
291936,218845,31.802109727611466
853921,208721,997.9892386391693
809698,172970,643.2740250548927
212905,342381,302.6253010700216
548651,879365,0.0
40242,332403,0.0
629589,440242,722.5936367187458
572442,926341,0.0
862066,853711,1628.4709763985024
690928,698415,621.3323968739244
880154,961450,1101.6094926415944
838520,361613,1237.5385782737999
950278,181501,696.4855532449445
705172,984203,251.36146533223734
525454,282435,2464.58794411302
94085,697735,875.9221264800851
742254,887902,235.1690933190639
204933,736860,287.07862832843256
418840,22989,0.0
459393,302116,120.81276610234653
387451,11502,1847.5424764157617
127948,443525,224.62104779203963
162715,975724,369.5709384572866
233407,175115,1576.2922727187204
720908,172767,612.3041186689182
738689,940986,2.494726082293539
443869,159780,349.6194229704931
965700,158396,0.0
760280,430087,2503.174322361605
535656,699356,0.0
545414,64135,810.5715287266563
706244,184702,0.0
14468,530577,570.1073723349601
473629,831838,2043.9699013323275
927895,156463,0.0
321379,569772,0.0
714063,444328,2648.388433298528
413789,442208,2148.1176707562317
328648,442180,1134.6937754915173
844831,825117,1229.904972654986
652162,530577,717.1113624266324
35301,581871,858.4916787415725
51309,200862,0.0
690928,622212,687.2580540133112
709789,569289,1055.3753995650573
307077,853711,1577.7654431562912
583366,322141,244.08129148055238
770147,964615,34.79875252784825
485327,530632,349.91794311226374
390708,919754,204.77747196740287
500243,580528,169.16544776734003
105101,155818,651.6352184294066
592059,835492,1195.2315893276627
35301,19394,1154.5911184010783
609299,513102,0.0
922821,222168,1285.1925812898298
606675,118072,881.7894509518628
388163,576534,0.0
292139,795806,0.0
428585,203088,1000.9881730975363
921538,866793,1052.3388735861151
269980,545860,1165.858898793676
739689,443963,516.9137650558621
544870,62959,1035.2853912145922
230844,30048,3591.4738760644996
133694,429117,32.454771395300085
872098,65027,55.67328974965994
304321,88581,549.083443482959
922821,670344,1355.4485212877173
602086,417921,536.3987246043525
50241,929648,0.0
523601,940359,1031.44738357706
428998,477958,0.0
386252,490812,1252.1865263378545
527585,530577,831.850919630926
672075,203088,3862.7719473720654
549879,719852,1078.7402726574987
517910,853711,1250.8472417885278
674938,923116,742.1747081476803
379468,839768,352.82613051746716
629329,359220,0.0
738689,139708,0.0
836445,714905,1424.8170199422639
728654,576534,0.0
162306,839864,431.12735099358804
677058,961450,3137.9891646188503
696596,429815,438.94290951018627
865119,810856,1165.8159856824414
702370,864193,306.4464915939085
889386,342381,717.5759969678288
12778,676985,280.54058684931414
748236,683627,2090.414249146155
146050,882140,2321.0052330700514
860559,343176,0.0
501724,103828,294.9986018036966
629275,371227,0.0
767243,810856,659.4319068055929
648669,720245,126.60798966679249
873523,352427,321.39664499895645
411817,419839,1146.3831822911752
379357,528099,1779.5061800439175
500846,156463,76.66045018739274
984969,107765,119.91497376791341
31327,753436,581.0446726498056
144919,59550,300.0016055782513
52441,825117,443.7799602711891
17180,531167,3517.1091794934227
113887,720245,3973.1679341520653
798629,366172,1971.1920966533153
180375,257446,1590.0327169702316
677984,998913,7.046566478301912
991074,244124,300.08742895717666
202511,404332,958.603762215023
749597,817206,2126.1281553088734
540926,146545,544.0179859981159
754834,341932,586.1679470211176
84252,558292,0.0
680396,707607,923.8203499274579
208192,558834,340.65782506690954
899692,259282,196.74876142635873
578454,685284,0.0
759507,875661,0.0
619310,337599,3.8320328257659355
685281,860465,0.0
51230,697735,996.8224790633293
5545,964615,449.9863235669594
46049,322436,1027.4269683830646
560178,282435,4369.76116034513
865119,695522,1233.730009338689
478885,693469,488.6802630501362
197033,20822,1490.1818512476302
519266,918042,7213.979301694521
900442,768391,1567.4099846947515
731718,257446,705.9447869192776
703680,785196,231.20652171548159
779448,637840,450.98123915215297
366716,222168,563.5020496350245
412878,853711,1276.0807455610743
569729,947182,633.8679206118595
213799,750287,290.93084315107944
905328,289302,1582.1168908269624
394550,969697,5489.548029456584
10146,133019,0.0
914075,481574,1866.159544628581
25155,306419,344.101641868878
837400,637196,300.8254872987112
212905,741090,147.50527155829468
485420,276693,4023.132106785074
617317,550395,979.882780170731
471115,628744,133.80741993847303
308024,417021,370.43204341543276
368320,512900,385.51618235999166
901815,477242,1042.502460230384
704863,877336,0.0
780239,458201,359.41126848078164
233229,589663,566.3349779021507
448583,590338,1547.765059650339
465371,720021,541.0240434430482
479968,43965,0.0
290643,2282,618.1510300129531
473629,964047,2067.3916490667643
287882,625262,743.3303072618469
751813,156463,419.0928420680646
12180,158427,0.0
218067,720021,149.72269998890823
440649,683627,1570.7450603652019
583366,290726,798.1052076285918
154142,961450,2261.957271204092
257365,110225,1615.1274528048823
425980,560212,412.9064279207117
162306,952765,293.2701331870092
717621,882140,371.7403084870211
941366,615562,563.1892461121893
926638,442208,12623.527915251789
805478,203088,2129.133416265195
278830,332403,109.92841086327454
892315,176088,79.38931468682492
728654,172260,337.5736796707231
687395,357060,0.0
23425,361613,1657.1702316767594
996586,964047,565.5256483216842
13084,742056,0.0
914075,617660,1719.0289958695707
303215,416657,947.2249212575475
30404,668067,910.3975775878035
655693,956375,2399.7770444073226
572295,457602,140.4817193297709
388163,845658,393.8831153068033
275753,763239,322.7698572992333
508803,173210,0.0
320710,367555,677.7530326407166
178036,632927,1752.1658128759213
415534,78309,1755.7163683364042
939109,357060,799.6944333558115
233713,668067,395.4131546074582
616727,810856,0.0
694983,617660,1629.6004620351455
897835,252161,832.0162027788168
804132,412048,738.6398841306205
377658,332403,93.63723702640553
386404,30958,0.0
776400,86690,0.0
133263,70231,316.86337598811474
909495,412048,184.9117773897293
527585,121800,688.6635569925692
3028,92051,373.9998125880529
91756,930630,591.9051594132569
367802,20945,946.5510153308496
274002,720245,1114.14528875787
943078,161791,2021.1870452640667
16583,325011,0.0
312559,660918,257.24593167774043
946410,306419,12.646774772484093
646566,88581,1009.8060235561533
958627,357060,5.231865065859097
798629,947232,2115.007930078446
198793,923116,701.1046208144929
629573,116583,541.8119867309712
535656,684955,411.1937701117957
320505,62959,103.3893944881205
325302,853711,2742.558078255681
139237,124092,1042.2501079541244
226076,224759,1508.9500844648649
277770,442180,865.2903084856486
919883,412048,3207.238293549899
202214,124092,4364.472696403781
385467,554209,617.2009710188962
300804,685277,23.367716138776334
600619,611677,96.62726232997443
430771,442180,1384.8224829717046
921538,259282,1400.9209635767363
733993,301921,565.8382858566802
877276,831838,339.9910165669386
520152,368515,131.34750857117592
29229,543648,415.23476993060666
980347,887902,2102.5277019456225
314971,14510,2578.804901871611
872280,731343,1183.357061633893
13713,947232,0.0
88536,47251,192.35191518511186
533032,442208,2038.076597183715
149845,453204,0.0
461374,842353,229.61566451303673
397925,352427,357.86114853446287
748809,765421,693.634725566399
196165,975724,62.90051360450343
550427,247498,952.5559079636818
198812,964047,56.23909516084075
361930,807942,0.0
675367,481574,1804.9775336556322
981277,175115,342.6713911185741
550269,461718,0.0
872098,580997,1081.07171644633
29341,714905,2303.262012707569
501468,809910,0.0
581813,853711,1712.824264674569
687395,961450,214.03894766404255
468276,92883,690.2650344026957
623294,593407,189.30496996277282
515608,303318,102.23753260674889
968421,880878,164.34884385589544
52929,968746,69.42029635446903
393604,432302,0.0
494116,419839,133.2241271795129
52933,845427,519.3418665427162
49766,324722,0.0
751455,442208,1884.129379785012
711852,419839,871.9647510729812
5334,429815,640.872792441093
652344,622212,0.0
616467,77532,522.7985780126845
400867,142649,0.0
584174,684955,280.3934440812913
60438,680503,253.05088460948917
30404,218845,813.1220207017655
809698,918042,3961.398187434973
950407,285685,0.0
290858,865701,1005.5926746957015
132102,720245,1979.846224180803
107122,810277,0.0
376613,95297,3723.5729982343028
52933,838567,275.46179745190994
756469,85370,652.1507096450861
197117,837231,156.8000747633313
628474,143964,867.2662899054402
509031,62959,0.0
648400,901795,63.15301242773981
462373,918042,3973.2868498500843
190171,720021,5178.6042993144765
438811,593896,0.0
705897,163987,891.4970499673891
886557,161470,6033.064148640456
948660,361613,1347.6564423282757
428585,134783,0.0
154714,85370,393.90760645710964
381409,134783,0.0
466354,325011,242.43228393815997
510457,361613,2220.416818794699
729324,728573,173.50034247408345
328887,892846,441.53519461189427
983454,443963,283.59030907161724
841967,155818,439.45753507245104
294105,558292,267.9869758440012
688082,176088,402.58206919622626
208530,520514,126.02537670264283
5334,755701,0.0
672617,904592,790.6890986878007
445584,720245,943.4116167697364
98012,481574,2195.1745746409015
757732,429117,1791.4957322746263
651842,404921,259.1128852900277
179421,332403,1543.6439053515876
696944,467336,4755.22037685241
757708,805437,0.0
745745,85370,934.7094959504542
773773,578968,252.87207845534567
830138,83760,302.64753299096196
816529,427016,312.48009482810414
74832,85370,704.0050182922262
786606,173540,115.70242226692346
728654,343176,0.0
641101,359220,0.0
662690,59550,7853.890794431857
287882,720245,830.2064659115024
996946,581871,4802.761837809703
831962,695522,267.11285353829885
980347,121996,1913.7454921030035
675367,285685,0.0
32513,30376,158.0610216109503
391289,765004,0.0
109353,712748,3457.863145389742
91959,163987,0.0
329918,543648,723.1034984785274
865448,797471,101.41953199443378
674371,483285,220.22100493165038
217484,139878,806.9638252618844
923619,341932,1293.809015925668
235465,677576,524.1699443239839
522992,683627,2023.6840116400701
259412,918042,3637.789487592845
109353,894544,3180.1930602906878
356813,64135,7326.115804782318
890152,30376,279.28614661572794
983077,359220,0.0
75683,343176,300.0621487246347
677984,132660,2.8967513273113354
976972,318504,479.7514729277474
102809,357600,147.28359643465217
267531,936020,192.21118782212466
296720,905371,317.9890689289097
738728,579967,3362.7345393631144
170321,155818,357.1949211723804
60438,772796,53.86436419347244
249667,232504,1723.829455599028
226184,282435,1111.3126625027078
623294,245135,0.0
580758,955087,1384.6718060487813
504578,720245,375.97638775202427
3859,417999,98.56699912466846
267531,567422,521.3082956259694
763494,337599,919.3997485579451
748236,337273,1264.8370452427516
46098,54879,0.0
179421,7391,1550.5623009236092
816529,15238,185.52592825731227
249741,785196,5334.280200442187
742254,681692,920.7757914991308
149710,918042,3992.386944952692
943753,342381,436.13694990260444
565019,19394,949.2827626099029
239215,684955,640.9331857439433
865119,442208,3002.5062216577962
189144,879365,0.0
285752,631627,0.0
82245,740537,0.0
612336,595517,1284.600125529518
943405,706119,297.218771740978
314004,175115,375.7805379901854
182917,878291,753.0948452423085
98220,358877,71.76947865317533
887152,656648,0.0
525454,181501,1132.7255085354311
307836,366475,0.0
889517,210547,498.46810505660807
154714,175115,80.81557788003681
462373,191805,513.7563288107015
87432,139708,88.99954503599406
993278,955087,146.2548150183739
88833,481574,2566.279168233878
820043,853711,1626.9201174917616
178036,419839,2430.5108328397664
23425,181501,383.0476620793955
152292,88020,597.0846807091089
872280,746858,870.9730374122481
235170,647752,0.0
157849,546334,708.4391085663053
870695,671635,234.10692043170096
475311,569772,0.0
119912,964047,750.6475601064134
229999,309284,435.04388997859667
434435,359220,0.0
366716,653526,943.2128996194709
983003,395742,0.0
462373,430960,53.74617610533548
385920,168040,2298.819494680421
399241,110225,792.382409276188
249741,83760,5081.86479505615
255238,593896,462.54294604961893
642482,377243,229.4883910690047
583524,429815,3460.013124684535
921500,442208,1823.1404199684798
443018,299201,476.06384050921054
915822,501406,1206.7858528265938
578454,741090,62.16027038022355
725592,662929,309.19417115336086
299012,742056,79.13451574743186
35953,993433,0.0
388542,539831,0.0
987042,679564,0.0
461672,285685,33.28917444675902
551116,942223,0.0
904490,707607,1482.7439317825322
245375,523230,1187.5508147630294
777914,46858,446.5067857918243
84252,27852,0.0
141626,134783,954.3534719606193
32820,894544,1118.7795246974163
446114,853711,2316.2539799137685
280345,595651,489.4316328044646
788707,110225,1138.1096234656725
588774,998913,365.97383121685675
940112,892846,945.6289629435815
685438,325135,2352.742743306586
704863,203088,1020.1435081408947
287399,695073,0.0
481517,965622,564.9073848419005
36989,252330,0.0
149710,631627,294.02047480004603
21197,8532,86.40125619335075
672075,707607,3655.3684979942036
904490,353431,747.2412159805359
778023,924533,70.8650417500427
721041,40691,4915.221255515501
621581,479451,2046.960106091658
687507,368515,105.2817777439194
312559,753600,240.59564825325404
292231,358706,1231.653860371479
40167,685277,1247.5426038195553
165064,792241,0.0
858927,200862,0.0
960673,209975,793.622153996574
743002,699356,0.0
943753,706932,55.410570118626836
849071,169708,3508.1574796204386
933875,890120,677.540250712187
502855,161470,2638.3678839593454
931636,866793,1456.9321349273316
689551,859848,1160.9913938064933
905328,77532,791.4379173425523
864274,853711,2075.691624134036
854305,546334,619.5656033213062
912876,528099,206.19159105636743
801034,83016,43.525449217771566
641101,878291,0.0
160531,838773,211.74526234026936
456045,172260,248.08152856262382
820043,181501,0.0
980347,430087,1967.2326608514318
546751,90870,286.2493158292113
472734,993470,866.7707507877955
572442,182948,0.0
134594,975724,1628.8875937473586
278830,821099,700.5187414830435
303215,799263,958.1046869855993
457566,961450,1072.3414150335907
268330,77532,95.53980194960639
651183,161791,4767.835283057701
784469,197265,60.656580933720505
538866,323714,1175.2484279852883
396793,356630,249.3384310581936
55408,762652,2779.8133366689976
956139,712748,512.7859351249259
950407,429815,216.28441758599604
539688,354754,1406.9063298416318
488972,427016,2110.2747748026086
679277,463579,1660.7267732741268
717621,204071,0.0
147687,323714,285.0933353729775
344387,804852,1338.6861061424747
646811,603814,60.701520153113805
106422,559634,311.7369469167623
400684,598237,511.4395814299818
83556,28824,0.0
857941,560212,131.96918278331185
921500,712748,477.9536586248438
155448,159881,132.32253791464194
397832,271305,0.0
931303,914322,943.9103953717557
693315,422993,0.0
960206,968746,0.0
841491,581546,858.7418882968786
560178,429815,3867.394850686189
135234,964047,1207.0056530695065
220422,454172,516.7091614865254
461374,359964,0.0
930582,431405,1886.395603273546
898340,959822,129.66677753644478
537780,151958,853.9189531634062
745745,332403,297.153295640254
255238,785196,0.0
155813,546613,6627.975092927847
462373,853711,1846.1605248065362
810951,842353,626.115611523664
428286,837231,439.79593759057536
363327,124092,1037.7309494759006
517362,155818,669.5564013358637
676545,667218,957.5384077873175
718811,830738,1456.7713058831846
272515,252330,1579.1106118103091
386252,720021,1567.6754874518826
461672,845658,192.85352861321354
767243,892846,934.3587696471749
290858,429815,1656.2334873574832
548897,77532,455.6412864599346
199575,858686,1349.0730620695804
35632,172260,1193.2272168430895
921349,652478,0.0
548651,885751,0.0
764100,566781,0.0
206430,78544,2409.4073638513346
822352,35691,736.8566189469398
776400,124092,1339.4955864577428
381316,79564,444.2358750516307
155448,173500,0.0
626453,168040,6025.933284371538
879323,706932,286.6274879002569
625230,427016,411.0503834222334
550269,467096,0.0
364412,794732,0.0
777692,172767,372.686088670818
917331,280800,1124.885798434953
621581,76655,1655.0994121841393
676547,707607,734.8301341155133
994557,203088,1442.7234414693835
363327,811014,131.08169724598065
44344,124806,1400.5206234613715
217484,139878,806.9638252618844
948660,825117,497.7690084277864
470988,407444,316.6840818422182
904490,576534,356.70960454425926
858239,617660,1828.6846506093375
131584,541838,400.86210296422814
178090,197587,0.0
81638,626176,165.06970381041316
160451,88581,817.4106243208375
893916,366172,0.0
962823,964047,347.49743082760494
380320,418352,37.931796479818374
680069,279019,324.40679592589083
329721,203088,3225.9983475362596
338687,853711,3217.356938896842
665381,226012,170.37546475054677
806610,172260,589.8807147756761
596439,682351,4630.357832343527
179421,168040,2933.2355449643
502990,19394,603.7300169580747
402706,155818,660.8819897332564
101021,515894,858.5647116813916
173042,481574,2852.956740368466
329918,543648,723.1034984785274
208237,603814,530.7847269706524
696944,724817,3736.3268461532202
763874,697735,4571.0672083613335
185706,324421,76.36542539795249
956839,945506,490.6424156467408
980278,477242,0.0
388542,68758,0.0
229032,841918,412.0125044670732
889517,500298,276.1225893379002
212644,289302,1868.899561945217
589816,665225,0.0
360936,83760,0.0
39784,449050,0.0
572310,853711,1708.9639525046941
278374,746858,0.0
848198,858628,294.9944006348757
931256,530577,1132.7265599942064
865855,354754,0.0
826268,531167,3117.9686582460936
933875,137151,822.3570369187509
224720,834789,187.35416880238398
109410,993470,290.5311669197478
862531,810856,108.95459641200995
473629,467336,3962.1210693071707
645088,892846,1747.318512463512
606750,203088,1779.9145941841357
105101,323714,809.4346078502767
714063,595651,2949.4055836486314
994520,94700,0.0
930068,490812,255.579863995076
611929,603814,271.4119984672268
767243,837231,330.9385668303315
314004,433133,1148.4194741270783
160451,88581,817.4106243208375
128643,120514,776.5698648749008
263666,936020,0.0
329721,395742,1707.1449037613238
500243,166932,158.487969714511
956839,209750,1241.4084034357038
495790,137151,996.905111520142
97664,175115,323.4863134861033
953808,71619,259.4342196578192
139237,271305,0.0
235465,166845,716.6481788960932
345317,960105,571.3123964657888
702113,155818,3044.3990796556204
936230,720021,0.0
996946,256944,4859.752534801507
494923,203088,1777.5189196127726
387838,419839,916.7899801339624
57955,882140,251.09141348761278
9072,968746,165.27967277524732
189144,849673,240.54223782227598
259412,124092,1057.5512855706163
280445,445880,504.37352912436216
614659,860838,860.3397356967515
317525,133305,0.0
248522,421230,1047.2589109435667
208084,707607,1279.6710242990148
20501,720021,481.5718578487261
200749,422993,2320.89973032104
60438,7391,238.59008265940463
239119,531167,3119.950521618113
214829,368515,334.20172657841647
717621,720471,239.49752586314935
16583,161791,1574.4997058037961
149845,161791,1182.6313842316426
708871,945506,0.0
594395,200862,117.0314199662628
962823,266299,455.7062682514803
783758,244124,719.6791728504478
456045,926341,42.16767894298178
939571,181501,688.3867039798902
94085,33540,24.43375732702033
677058,481574,4606.92975339636
261329,558292,564.4183025128152
738689,636297,0.0
939238,347465,0.0
811101,841332,1613.9260895785178
393955,404332,326.3255739549064
183541,660710,240.62600121507188
583328,955087,806.5763401548135
342670,467336,3661.1043539642897
869053,561824,1994.5807919570939
759507,59550,310.5837493335424
285752,978372,0.0
520152,417999,200.72295731292755
166096,779403,183.00949827107908
23413,458201,0.0
863527,124291,67.22014975151512
255026,947182,469.7974088389329
252585,349340,29.335966201230185
550465,926341,0.0
676169,817299,113.52221588710867
714512,11502,1998.7638900977604
375550,648994,1056.0749491914903
940375,353431,787.6838870185568
946410,493058,0.0
535656,244124,342.61785010294676
387838,161791,2101.310503306046
690769,43965,348.4340664133899
778959,850645,0.0
878123,941421,0.0
930582,161791,1793.0027764469573
32813,442180,175.66071197947485
877034,975724,126.54704252597321
405415,209750,2295.8821047714973
802814,437750,620.9081104806922
138760,354754,0.0
769063,33540,0.0
369563,308431,0.0
863527,55333,0.0
229536,695937,738.9145352496123
553919,298381,194.6439415383843
307077,173210,0.0
891024,209750,3544.5658560523125
674371,71619,323.8313469627035
679277,731343,2000.602382202569
208237,131361,799.3861960723948
494923,203088,1777.5189196127726
670600,510309,96.33313701217457
87420,322141,95.25262617638097
484907,203088,1089.8266332217693
141626,467336,2914.7885915967718
643349,85370,1528.142652047516
804482,763185,260.980919420831
46079,124806,0.0
920883,882140,452.67141386852717
221082,34924,406.88048202447555
148529,68618,900.7465994271258
835455,513102,320.8687068296063
821723,744225,348.9910861322851
381742,454172,388.4439663406944
84252,419839,0.0
674938,165206,2.463952429552542
713609,33540,216.94078790757987
35301,569772,886.0523669297767
323213,943114,913.3086598399632
320312,231924,169.183820844828
406426,742056,0.0
54907,279434,240.13855083851342
648669,99737,73.9990241221115
343297,593407,301.95359881352715
936489,173210,305.03341692557046
739689,207572,112.5397279780584
983454,943000,0.0
328887,11502,1097.48600777019
984969,508732,0.0
415685,175115,1289.955814554372
154611,372792,174.18546651767105
788474,207572,49.03968871873563
10146,429815,705.9341487286663
5334,911765,13667.11057815942
280345,500298,274.0275943190825
198812,697735,644.1844044171999
128643,252330,689.8053169317607
367242,737971,220.971041407537
227356,701088,701.67585328107
962823,689022,1495.6820892664637
360936,765004,0.0
825437,845658,524.1371848838216
314004,785196,0.0
983077,710003,0.0
956139,124092,997.9969575082877
9797,62959,731.0934570706468
427619,139708,694.20234570499
926285,967776,0.0
841967,918042,3976.7331260822757
956139,156463,0.0
983454,117240,990.4026469962918
197033,593407,1942.9762782673797
238350,313852,1305.625856289119
292771,683627,1781.972931817841
590674,284898,0.0
652256,120514,612.6721309580915
379529,175115,328.4089408231257
831804,601564,289.36472879834673
300740,442208,2738.0573153374507
781907,239589,2165.8654238415515
477165,918042,4495.657425100663
950278,182948,491.82417618171945
72732,276693,0.0
734572,357060,481.51962933510623
541390,134783,195.29712703110937
486723,918042,4943.564614462874
680069,83760,0.0
300740,617660,2617.8873513836797
249741,810277,5670.113826465422
784623,166845,983.5957124947732
255238,407954,65.65483580981783
52933,172970,754.6392033708323
715340,59550,181.53712742332524
318613,968423,101.8042533556926
996946,419839,5147.060476994036
170321,880878,457.3043569050883
758559,373880,186.97470033516106
995474,685277,869.8957860222442
950278,111351,665.5983457902485
218312,528099,1190.203266670028
518921,442180,1015.5462562470387
445584,202503,325.13494460191225
641245,154970,1422.047871491709
962823,964047,347.49743082760494
580763,325752,352.63342018646335
891017,43041,550.936811190399
588774,880878,558.962267813596
484907,134783,6.620111481624733
102625,417921,2694.1531104013493
435858,631627,158.6301543241226
565019,676985,1037.3212242974166
15762,397791,521.8555098945193
952776,83760,53.30295480917533
321831,841918,1910.4560056496648
9797,244124,950.5213583702377
909826,569289,4238.844093659698
702370,230551,635.8559898855749
436879,530577,1238.5853055054486
461374,668067,27.38935875872812
931636,990451,1573.4263116446127
511164,991841,1227.4463946622413
552679,580751,0.0
896821,181501,670.018014548654
864274,831838,567.741845505748
558817,539831,181.56920057953238
338687,683627,3365.6220975285087
68322,807942,0.0
490549,99737,955.1193937164344
635419,918042,3844.1008235144027
784451,353431,449.12631806337936
321831,926341,1451.5597493541625
278830,716602,0.0
781907,239589,2165.8654238415515
756469,133019,0.0
154832,231924,1045.3332781998154
845634,465904,239.32283758295836
393955,546334,928.0935797556983
307836,285685,0.0
372854,217961,656.83050534249
380320,582264,375.22844081371886
138760,786341,0.0
932825,161791,2069.0531779417997
475311,392334,106.05406012891973
908195,680503,123.71651789046399
119317,974267,403.4045254658477
239119,977491,646.1069235469877
572310,789786,486.6677680567565
642984,366462,1197.416890076422
198599,866793,828.8716860392606
308024,417021,370.43204341543276
763874,128283,1707.275995483145
514757,22156,560.6850670948693
858239,34924,72.63206794219943
97664,200862,67.99030696550417
684086,466274,0.0
160451,88581,817.4106243208375
287399,372657,0.0
164135,337273,1686.3897730268845
143176,880878,451.0641163027582
145,430087,0.0
364412,681692,788.1746449354981
884287,853711,1401.4355836215032
216482,71619,1196.8786141950322
662733,759621,151.80961798223987
299012,850104,748.5946455689153
583351,880878,123.1322185054828
416958,943498,0.0
69792,733553,917.9078135350142
387456,595651,381.61750709890043
243896,252933,207.1820209750327
152991,361613,1053.4938344594846
858258,568205,479.5095925713151
46049,894544,1354.8571980427741
502855,442208,3328.357692740049
413862,442208,2064.093332335602
50105,278891,312.58658103193306
863817,998913,26.962201238236418
490549,422993,303.7642137175467
656748,840981,1932.6916619017722
562020,965622,962.9954227512072
244421,530632,342.16982724758566
559800,43055,334.49176866488455
549429,853711,1473.1763711004282
363327,837094,0.0
778959,353431,0.0
978744,305866,657.7714030962366
833290,694628,155.63301173445234
939571,361613,1962.5092735772541
295282,914322,89.83284706261388
777692,693469,1036.3714788535171
588548,357060,520.2216389193718
536001,814031,2735.0920746533275
321831,690691,1508.4210317767916
764148,969697,6165.306324836072
14688,655018,956.0132643065725
144562,765421,1165.1662734064212
107122,311506,0.0
812593,81663,0.0
624871,974267,0.0
674938,817299,0.0
110303,442208,3166.585352821578
619310,230551,0.0
886976,595651,383.6631723672583
292231,357060,1527.690991035308
863527,19394,237.4463498819112
927895,785196,0.0
175764,845427,68.12439842595779
888338,176088,2364.628934732788
742254,427016,377.00533345417557
324446,453949,2246.2404780844436
652256,757587,570.9103974701997
680069,720245,653.4996136693152
784451,111351,177.01299209575856
677025,631627,0.0
296676,923116,1188.3454928280837
341782,222168,287.7013721410817
27282,685284,212.88278606189985
494116,155818,0.0
447121,528099,1362.478451443972
510562,230551,309.3478446298055
677984,124092,1056.9629563299293
214829,546334,885.3877606910205
209564,405050,391.9359734210974
726374,912372,293.7741324826954
345522,235559,783.8881124233654
118098,513102,1672.3397469386011
786606,467336,1850.0036764965157
17180,913809,822.6690859060132
889399,853711,2930.1464608871142
846172,155818,390.17172279823296
67558,307791,6461.961115567256
929711,710589,1455.8119955212956
698431,693469,2036.820682983924
488932,992122,996.406249433084
541424,154970,732.2846045930871
